ID,Name,Data type,Repeatable,Description,Legal Status,Level,Element,eformsNotice,sfNotice,XPATH
BT-13715,Additional Information Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the additional information section refer this lot (or part) or these lots (or parts).",CM,II.2.1.1,Lot no,5,22,
BT-13715,Additional Information Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the additional information section refer this lot (or part) or these lots (or parts).",CM,II.2.1.1,Lot no,5,4,
BT-13715,Additional Information Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the additional information section refer this lot (or part) or these lots (or parts).",CM,(Annex B),Lot No,6,16,
BT-13715,Additional Information Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the additional information section refer this lot (or part) or these lots (or parts).",CM,II.2.1.1,Lot no,7,1,
BT-13715,Additional Information Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the additional information section refer this lot (or part) or these lots (or parts).",CM,II.2.1.1,Lot no,8,4,
BT-13716,Change Previous Notice Section Identifier,Identifier,Yes,An identifier of one or more sections within the changed notice. The information in the change section refers to this section or these sections.,CH,new term overall,,38,20,/*/ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/efext:EformsExtension/efac:Change/efac:ChangedElement/efbc:ChangedSectionIdentifier
BT-13716,Change Previous Notice Section Identifier,Identifier,Yes,An identifier of one or more sections within the changed notice. The information in the change section refers to this section or these sections.,CH,new term overall,,39,20,/*/ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/efext:EformsExtension/efac:Change/efac:ChangedElement/efbc:ChangedSectionIdentifier
BT-13716,Change Previous Notice Section Identifier,Identifier,Yes,An identifier of one or more sections within the changed notice. The information in the change section refers to this section or these sections.,CH,new term overall,,40,20,/*/ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/efext:EformsExtension/efac:Change/efac:ChangedElement/efbc:ChangedSectionIdentifier
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,10,1,
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,11,4,
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,12,21,
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,15,7,
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,16,2,
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,17,5,
BT-13717,Terms Lot Identifier,Identifier,Yes,"An identifier of one or more lots. In case of PINs used only for information, the identifier of one or more parts of the notice that may later become lots or a self-standing procedures. The information in the contract terms section refer this lot (or part) or these lots (or parts).",CM,new term overall,,18,17,
