xpath,index
/CHANGES/CHANGE/NEW_VALUE/CPV_MAIN,no index
/CHANGES/CHANGE/OLD_VALUE/CPV_MAIN/CPV_CODE,no index
/CHANGES/CHANGE/NEW_VALUE/CPV_MAIN/CPV_CODE,no index
/CHANGES/CHANGE/OLD_VALUE/CPV_MAIN/CPV_SUPPLEMENTARY_CODE,no index
/CHANGES/CHANGE/NEW_VALUE/CPV_MAIN/CPV_SUPPLEMENTARY_CODE,no index
/CHANGES/CHANGE/OLD_VALUE/CPV_ADDITIONAL,no index
/CHANGES/CHANGE/OLD_VALUE/CPV_ADDITIONAL/CPV_CODE,no index
/CHANGES/CHANGE/OLD_VALUE/CPV_ADDITIONAL/CPV_SUPPLEMENTARY_CODE,no index
/CHANGES/CHANGE/NEW_VALUE/CPV_ADDITIONAL,no index
/CHANGES/CHANGE/NEW_VALUE/CPV_ADDITIONAL/CPV_CODE,no index
/CHANGES/CHANGE/NEW_VALUE/CPV_ADDITIONAL/CPV_SUPPLEMENTARY_CODE,no index
/CHANGES/CHANGE/OLD_VALUE/DATE,no index
/CHANGES/CHANGE/NEW_VALUE/DATE,no index
/CHANGES/CHANGE/OLD_VALUE/TIME,no index
/CHANGES/CHANGE/NEW_VALUE/TIME,no index
/CHANGES/INFO_ADD,VII.2
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC/AC_QUALITY,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC/AC_QUALITY/AC_CRITERION,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC/AC_QUALITY/AC_WEIGHTING,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC/AC_COST,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC/AC_PRICE,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_24_EU/AC/AC_PRICE/AC_WEIGHTING,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_25_EU,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_25_EU/AC,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_25_EU/AC/AC_QUALITY,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_25_EU/AC/AC_COST,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_25_EU/AC/AC_PRICE,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_25_EU/AC/AC_PRICE/AC_WEIGHTING,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_23_EU,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_23_EU/AC,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2014_23_EU/AC/AC_CRITERION,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2009_81_EC,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2009_81_EC/AC,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2009_81_EC/AC/AC_PRICE,
/OBJECT_CONTRACT/OBJECT_DESCR/DIRECTIVE_2009_81_EC/AC/AC_CRITERIA,
/PROCEDURE/DIRECTIVE_2014_24_EU,
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION,IV.1.1.1
/PROCEDURE/DIRECTIVE_2014_25_EU,
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION,IV.1.1.2
/PROCEDURE/DIRECTIVE_2009_81_EC,
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION,IV.1.1.3
/PROCEDURE/DIRECTIVE_2014_23_EU,
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION,IV.1.1.4
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,IV.1.1.5
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,IV.1.1.5
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_AWARD_CONTRACT_WITHOUT_CALL,IV.1.1.5
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_CALL,IV.1.1.5
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC,V.2.5.7
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/AWARDED_SUBCONTRACTING,V.2.5.7.1
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/PCT_RANGE_SHARE_SUBCONTRACTING,V.2.5.7.2
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/PCT_RANGE_SHARE_SUBCONTRACTING/MIN,V.2.5.7.3
/AWARD_CONTRACT/AWARDED_CONTRACT/DIRECTIVE_2009_81_EC/PCT_RANGE_SHARE_SUBCONTRACTING/MAX,V.2.5.7.4
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE,D1.1
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_OPEN,D1.1.1
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_RESTRICTED,D1.1.2
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_MANUF_FOR_RESEARCH,D1.1.2
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_TECHNICAL,D1.1.3.1
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ARTISTIC,D1.1.3.2
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROTECT_RIGHTS,D1.1.3.3
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_EXTREME_URGENCY,D1.1.4
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ADD_DELIVERIES_ORDERED,D1.1.5
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_REPETITION_EXISTING,D1.1.6
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_CONTRACT_AWARDED_DESIGN_CONTEST,D1.1.7
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_COMMODITY_MARKET,D1.1.8
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_WINDING_PROVIDER,D1.1.9.1
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_LIQUIDATOR_CREDITOR,D1.1.9.2
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_JUSTIFICATION,D1.2
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_OUTSIDE_SCOPE,D1.2.1
/PROCEDURE/DIRECTIVE_2014_24_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_JUSTIFICATION,D1.3.1
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE,D2.1
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_NO_TENDERS_REQUESTS,D2.1.1
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PURE_RESEARCH,D1.1.2
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_TECHNICAL,D1.1.3.1
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ARTISTIC,D1.1.3.2
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROTECT_RIGHTS,D1.1.3.3
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_EXTREME_URGENCY,D1.1.4
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ADD_DELIVERIES_ORDERED,D1.1.5
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_REPETITION_EXISTING,D1.1.6
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_CONTRACT_AWARDED_DESIGN_CONTEST,D1.1.7
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_COMMODITY_MARKET,D1.1.8
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_WINDING_PROVIDER,D1.1.9.1
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_LIQUIDATOR_CREDITOR,D1.1.9.2
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_BARGAIN_PURCHASE,D1.1.10
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_JUSTIFICATION,D1.2
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_OUTSIDE_SCOPE,D1.2.1
/PROCEDURE/DIRECTIVE_2014_25_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_JUSTIFICATION,D1.3
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE,D3.1
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_RESTRICTED,D3.1.3.1
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_NEGOTIATED_PRIOR_CALL_COMPETITION,D3.1.3.2
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROC_COMPETITIVE_DIALOGUE,D3.1.3.3
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_OTHER_SERVICES,no index
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_MANUF_FOR_RESEARCH,D3.1.7
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ALL_TENDERS,D3.1.2
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_TECHNICAL,D3.1.5.1
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROTECT_RIGHTS,D3.1.5.2
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PERIODS_INCOMPATIBLE,D3.1.3
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_EXTREME_URGENCY,D3.1.4
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ADD_DELIVERIES_ORDERED,D3.1.8
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_REPETITION_EXISTING,D3.1.11
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_COMMODITY_MARKET,D3.1.9
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_WINDING_PROVIDER,D3.1.10.1
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_FROM_LIQUIDATOR_CREDITOR,D3.1.10.2
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_MARITIME_SERVICES,D3.1.12
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_NEGOTIATED_WITHOUT_PUBLICATION/D_JUSTIFICATION,D3.2
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_AWARD_CONTRACT_WITHOUT_CALL/D_SERVICES_LISTED,D3.2.1
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_AWARD_CONTRACT_WITHOUT_CALL/D_OUTSIDE_SCOPE,D3.2.2
/PROCEDURE/DIRECTIVE_2009_81_EC/PT_AWARD_CONTRACT_WITHOUT_CALL/D_JUSTIFICATION,D3.2
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE,D4.1
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_NO_TENDERS_REQUESTS,D4.1.1
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_ARTISTIC,D4.1.3.1
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_TECHNICAL,D4.1.3.2
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_EXCLUSIVE_RIGHT,D4.1.3.3
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_ACCORDANCE_ARTICLE/D_PROTECT_RIGHTS,D4.1.3.4
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_PUBLICATION/D_JUSTIFICATION,D4.2
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_OUTSIDE_SCOPE,D4.2.1
/PROCEDURE/DIRECTIVE_2014_23_EU/PT_AWARD_CONTRACT_WITHOUT_CALL/D_JUSTIFICATION,D4.3.1
/PRIOR_INFORMATION_DEFENCE/@LG,
/PRIOR_INFORMATION_DEFENCE/@CATEGORY,
/PRIOR_INFORMATION_DEFENCE/@VERSION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/ORGANISATION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/ORGANISATION/OFFICIALNAME,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/ORGANISATION/NATIONALID,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/ADDRESS,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/TOWN,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/POSTAL_CODE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/COUNTRY,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/CONTACT_POINT,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/ATTENTION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/PHONE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/E_MAILS,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/E_MAILS/E_MAIL,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/CA_CE_CONCESSIONAIRE_PROFILE/FAX,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/INTERNET_ADDRESSES_PRIOR_INFORMATION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/INTERNET_ADDRESSES_PRIOR_INFORMATION/URL_GENERAL,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/INTERNET_ADDRESSES_PRIOR_INFORMATION/URL_BUYER,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/IDEM,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/ORGANISATION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/ORGANISATION/OFFICIALNAME,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/ORGANISATION/NATIONALID,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/ADDRESS,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/TOWN,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/POSTAL_CODE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/COUNTRY,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/CONTACT_POINT,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/ATTENTION,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/PHONE,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/E_MAILS,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/FAX,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/NAME_ADDRESSES_CONTACT_PRIOR_INFORMATION/FURTHER_INFORMATION/CONTACT_DATA/URL,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/TYPE_AND_ACTIVITIES_OR_CONTRACTING_ENTITY_AND_PURCHASING_ON_BEHALF,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/TYPE_AND_ACTIVITIES_OR_CONTRACTING_ENTITY_AND_PURCHASING_ON_BEHALF/TYPE_AND_ACTIVITIES,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/TYPE_AND_ACTIVITIES_OR_CONTRACTING_ENTITY_AND_PURCHASING_ON_BEHALF/TYPE_AND_ACTIVITIES/TYPE_OF_CONTRACTING_AUTHORITY,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/TYPE_AND_ACTIVITIES_OR_CONTRACTING_ENTITY_AND_PURCHASING_ON_BEHALF/TYPE_AND_ACTIVITIES/TYPE_OF_CONTRACTING_AUTHORITY_OTHER,
/PRIOR_INFORMATION_DEFENCE/FD_PRIOR_INFORMATION_DEFENCE/AUTHORITY_PRIOR_INFORMATION_DEFENCE/TYPE_AND_ACTIVITIES_OR_CONTRACTING_ENTITY_AND_PURCHASING_ON_BEHALF/TYPE_AND_ACTIVITIES/TYPE_OF_ACTIVITY,
